simulation, day, sickPercentage, border_red_cnt, border_green_cnt, total_nodecnt=45,Psick= 0.5,Edgecnt= 52
45,13,0.8,0,0
45,14,0.8,0,0
45,15,0.8,0,0
45,16,0.8,0,0
45,17,0.8,0,0
45,18,0.8,0,0
46,0,0.02222222,1,2
46,1,0.06666667,2,3
46,2,0.08888889,3,5
46,3,0.1555556,4,6
46,4,0.2666667,5,5
46,5,0.3555556,4,6
46,6,0.4444444,4,6
46,7,0.5333334,6,7
46,8,0.6888889,6,2
46,9,0.7333333,3,0
46,10,0.7777778,0,0
46,11,0.7777778,0,0
46,12,0.8,0,0
46,13,0.8,0,0
46,14,0.8,0,0
46,15,0.8,0,0
46,16,0.8,0,0
46,17,0.8,0,0
46,18,0.8,0,0
47,0,0.02222222,1,2
47,1,0.04444445,2,3
47,2,0.06666667,3,5
47,3,0.08888889,4,5
47,4,0.2,3,5
47,5,0.2666667,3,7
47,6,0.3777778,6,8
47,7,0.6,8,2
47,8,0.7111111,2,0
47,9,0.7555556,1,0
47,10,0.7777778,1,0
47,11,0.7777778,1,0
47,12,0.8,0,0
47,13,0.8,0,0
47,14,0.8,0,0
47,15,0.8,0,0
47,16,0.8,0,0
47,17,0.8,0,0
47,18,0.8,0,0
48,0,0.02222222,1,2
48,1,0.06666667,2,3
48,2,0.08888889,3,5
48,3,0.1111111,4,4
48,4,0.1555556,4,4
48,5,0.1777778,4,5
48,6,0.2666667,4,6
48,7,0.4222222,4,8
48,8,0.5333334,3,7
48,9,0.6444445,6,2
48,10,0.7555556,1,2
48,11,0.7777778,1,0
48,12,0.8,0,0
48,13,0.8,0,0
48,14,0.8,0,0
48,15,0.8,0,0
48,16,0.8,0,0
48,17,0.8,0,0
48,18,0.8,0,0
49,0,0.02222222,1,2
49,1,0.06666667,2,3
49,2,0.06666667,2,3
49,3,0.06666667,2,3
49,4,0.08888889,2,4
49,5,0.1111111,3,3
49,6,0.2222222,3,6
49,7,0.2666667,4,5
49,8,0.3333333,5,7
49,9,0.4444444,3,8
49,10,0.6,6,4
49,11,0.7333333,4,0
49,12,0.7777778,0,0
49,13,0.8,0,0
49,14,0.8,0,0
49,15,0.8,0,0
49,16,0.8,0,0
49,17,0.8,0,0
49,18,0.8,0,0
50,0,0.02222222,1,2
50,1,0.04444445,2,3
50,2,0.08888889,3,5
50,3,0.1111111,3,8
50,4,0.2,5,8
50,5,0.3555556,7,9
50,6,0.5333334,5,9
50,7,0.6222222,4,5
50,8,0.7111111,2,2
50,9,0.7333333,2,0
50,10,0.8,0,0
50,11,0.8,0,0
50,12,0.8,0,0
50,13,0.8,0,0
50,14,0.8,0,0
50,15,0.8,0,0
50,16,0.8,0,0
50,17,0.8,0,0
50,18,0.8,0,0
51,0,0.02222222,1,2
51,1,0.04444445,2,3
51,2,0.1111111,3,5
51,3,0.1111111,3,5
51,4,0.1777778,4,5
51,5,0.2444444,4,5
51,6,0.3333333,4,8
51,7,0.4444444,5,6
51,8,0.5555556,4,5
51,9,0.6666667,3,4
51,10,0.7333333,3,0
51,11,0.7555556,2,0
51,12,0.7777778,1,0
51,13,0.7777778,1,0
51,14,0.7777778,1,0
51,15,0.7777778,1,0
51,16,0.7777778,1,0
51,17,0.8,0,0
51,18,0.8,0,0
52,0,0.02222222,1,2
52,1,0.06666667,2,3
52,2,0.1111111,3,5
52,3,0.1333333,3,5
52,4,0.2666667,5,6
52,5,0.4444444,3,8
52,6,0.6444445,6,4
52,7,0.7111111,3,2
52,8,0.7777778,1,0
52,9,0.8,0,0
52,10,0.8,0,0
52,11,0.8,0,0
52,12,0.8,0,0
52,13,0.8,0,0
52,14,0.8,0,0
52,15,0.8,0,0
52,16,0.8,0,0
52,17,0.8,0,0
52,18,0.8,0,0
53,0,0.02222222,1,2
53,1,0.06666667,2,3
53,2,0.06666667,2,3
53,3,0.08888889,3,5
53,4,0.1111111,4,5
53,5,0.1333333,4,4
53,6,0.2,5,5
53,7,0.2888889,3,5
53,8,0.3555556,5,6
53,9,0.4888889,3,7
53,10,0.6,6,4
53,11,0.6222222,5,4
53,12,0.7111111,2,3
53,13,0.7555556,2,0
